constructorId,position,points,year,RaceName,round,raceId
caterham,8.0,0.0,2013,Singapore Grand Prix,13,2013_13
marussia,9.0,0.0,2013,Singapore Grand Prix,13,2013_13
toro_rosso,10.0,0.0,2013,Singapore Grand Prix,13,2013_13
williams,11.0,0.0,2013,Singapore Grand Prix,13,2013_13
lotus_f1,1.0,33.0,2013,Korean Grand Prix,14,2013_14
red_bull,2.0,25.0,2013,Korean Grand Prix,14,2013_14
mercedes,3.0,16.0,2013,Korean Grand Prix,14,2013_14
sauber,4.0,12.0,2013,Korean Grand Prix,14,2013_14
ferrari,5.0,10.0,2013,Korean Grand Prix,14,2013_14
mclaren,6.0,5.0,2013,Korean Grand Prix,14,2013_14
caterham,7.0,0.0,2013,Korean Grand Prix,14,2013_14
force_india,8.0,0.0,2013,Korean Grand Prix,14,2013_14
marussia,9.0,0.0,2013,Korean Grand Prix,14,2013_14
toro_rosso,10.0,0.0,2013,Korean Grand Prix,14,2013_14
williams,11.0,0.0,2013,Korean Grand Prix,14,2013_14
red_bull,1.0,43.0,2013,Japanese Grand Prix,15,2013_15
lotus_f1,2.0,25.0,2013,Japanese Grand Prix,15,2013_15
sauber,3.0,14.0,2013,Japanese Grand Prix,15,2013_15
ferrari,4.0,13.0,2013,Japanese Grand Prix,15,2013_15
mercedes,5.0,4.0,2013,Japanese Grand Prix,15,2013_15
mclaren,6.0,2.0,2013,Japanese Grand Prix,15,2013_15
caterham,7.0,0.0,2013,Japanese Grand Prix,15,2013_15
force_india,8.0,0.0,2013,Japanese Grand Prix,15,2013_15
marussia,9.0,0.0,2013,Japanese Grand Prix,15,2013_15
toro_rosso,10.0,0.0,2013,Japanese Grand Prix,15,2013_15
williams,11.0,0.0,2013,Japanese Grand Prix,15,2013_15
mercedes,1.0,26.0,2013,Indian Grand Prix,16,2013_16
red_bull,2.0,25.0,2013,Indian Grand Prix,16,2013_16
lotus_f1,3.0,21.0,2013,Indian Grand Prix,16,2013_16
ferrari,4.0,12.0,2013,Indian Grand Prix,16,2013_16
mclaren,5.0,10.0,2013,Indian Grand Prix,16,2013_16
force_india,6.0,6.0,2013,Indian Grand Prix,16,2013_16
toro_rosso,7.0,1.0,2013,Indian Grand Prix,16,2013_16
caterham,8.0,0.0,2013,Indian Grand Prix,16,2013_16
marussia,9.0,0.0,2013,Indian Grand Prix,16,2013_16
sauber,10.0,0.0,2013,Indian Grand Prix,16,2013_16
williams,11.0,0.0,2013,Indian Grand Prix,16,2013_16
red_bull,1.0,43.0,2013,Abu Dhabi Grand Prix,17,2013_17
mercedes,2.0,21.0,2013,Abu Dhabi Grand Prix,17,2013_17
ferrari,3.0,14.0,2013,Abu Dhabi Grand Prix,17,2013_17
lotus_f1,4.0,12.0,2013,Abu Dhabi Grand Prix,17,2013_17
force_india,5.0,9.0,2013,Abu Dhabi Grand Prix,17,2013_17
mclaren,6.0,2.0,2013,Abu Dhabi Grand Prix,17,2013_17
caterham,7.0,0.0,2013,Abu Dhabi Grand Prix,17,2013_17
marussia,8.0,0.0,2013,Abu Dhabi Grand Prix,17,2013_17
sauber,9.0,0.0,2013,Abu Dhabi Grand Prix,17,2013_17
toro_rosso,10.0,0.0,2013,Abu Dhabi Grand Prix,17,2013_17
williams,11.0,0.0,2013,Abu Dhabi Grand Prix,17,2013_17
red_bull,1.0,40.0,2013,United States Grand Prix,18,2013_18
lotus_f1,2.0,18.0,2013,United States Grand Prix,18,2013_18
mercedes,3.0,14.0,2013,United States Grand Prix,18,2013_18
ferrari,4.0,10.0,2013,United States Grand Prix,18,2013_18
sauber,5.0,8.0,2013,United States Grand Prix,18,2013_18
mclaren,6.0,7.0,2013,United States Grand Prix,18,2013_18
williams,7.0,4.0,2013,United States Grand Prix,18,2013_18
caterham,8.0,0.0,2013,United States Grand Prix,18,2013_18
force_india,9.0,0.0,2013,United States Grand Prix,18,2013_18
marussia,10.0,0.0,2013,United States Grand Prix,18,2013_18
toro_rosso,11.0,0.0,2013,United States Grand Prix,18,2013_18
red_bull,1.0,43.0,2013,Brazilian Grand Prix,19,2013_19
ferrari,2.0,21.0,2013,Brazilian Grand Prix,19,2013_19
mclaren,3.0,20.0,2013,Brazilian Grand Prix,19,2013_19
mercedes,4.0,12.0,2013,Brazilian Grand Prix,19,2013_19
sauber,5.0,4.0,2013,Brazilian Grand Prix,19,2013_19
toro_rosso,6.0,1.0,2013,Brazilian Grand Prix,19,2013_19
caterham,7.0,0.0,2013,Brazilian Grand Prix,19,2013_19
force_india,8.0,0.0,2013,Brazilian Grand Prix,19,2013_19
lotus_f1,9.0,0.0,2013,Brazilian Grand Prix,19,2013_19
marussia,10.0,0.0,2013,Brazilian Grand Prix,19,2013_19
williams,11.0,0.0,2013,Brazilian Grand Prix,19,2013_19
mclaren,1.0,33.0,2014,Australian Grand Prix,1,2014_1
mercedes,2.0,25.0,2014,Australian Grand Prix,1,2014_1
ferrari,3.0,18.0,2014,Australian Grand Prix,1,2014_1
williams,4.0,10.0,2014,Australian Grand Prix,1,2014_1
force_india,5.0,9.0,2014,Australian Grand Prix,1,2014_1
toro_rosso,6.0,6.0,2014,Australian Grand Prix,1,2014_1
caterham,7.0,0.0,2014,Australian Grand Prix,1,2014_1
lotus_f1,8.0,0.0,2014,Australian Grand Prix,1,2014_1
marussia,9.0,0.0,2014,Australian Grand Prix,1,2014_1
red_bull,10.0,0.0,2014,Australian Grand Prix,1,2014_1
sauber,11.0,0.0,2014,Australian Grand Prix,1,2014_1
mercedes,1.0,43.0,2014,Malaysian Grand Prix,2,2014_2
red_bull,2.0,15.0,2014,Malaysian Grand Prix,2,2014_2
ferrari,3.0,12.0,2014,Malaysian Grand Prix,2,2014_2
force_india,4.0,10.0,2014,Malaysian Grand Prix,2,2014_2
mclaren,5.0,10.0,2014,Malaysian Grand Prix,2,2014_2
williams,6.0,10.0,2014,Malaysian Grand Prix,2,2014_2
toro_rosso,7.0,1.0,2014,Malaysian Grand Prix,2,2014_2
caterham,8.0,0.0,2014,Malaysian Grand Prix,2,2014_2
lotus_f1,9.0,0.0,2014,Malaysian Grand Prix,2,2014_2
marussia,10.0,0.0,2014,Malaysian Grand Prix,2,2014_2
sauber,11.0,0.0,2014,Malaysian Grand Prix,2,2014_2
mercedes,1.0,43.0,2014,Bahrain Grand Prix,3,2014_3
force_india,2.0,25.0,2014,Bahrain Grand Prix,3,2014_3
red_bull,3.0,20.0,2014,Bahrain Grand Prix,3,2014_3
williams,4.0,10.0,2014,Bahrain Grand Prix,3,2014_3
ferrari,5.0,3.0,2014,Bahrain Grand Prix,3,2014_3
caterham,6.0,0.0,2014,Bahrain Grand Prix,3,2014_3
lotus_f1,7.0,0.0,2014,Bahrain Grand Prix,3,2014_3
marussia,8.0,0.0,2014,Bahrain Grand Prix,3,2014_3
mclaren,9.0,0.0,2014,Bahrain Grand Prix,3,2014_3
sauber,10.0,0.0,2014,Bahrain Grand Prix,3,2014_3
toro_rosso,11.0,0.0,2014,Bahrain Grand Prix,3,2014_3
mercedes,1.0,43.0,2014,Chinese Grand Prix,4,2014_4
red_bull,2.0,22.0,2014,Chinese Grand Prix,4,2014_4
ferrari,3.0,19.0,2014,Chinese Grand Prix,4,2014_4
force_india,4.0,10.0,2014,Chinese Grand Prix,4,2014_4
williams,5.0,6.0,2014,Chinese Grand Prix,4,2014_4
toro_rosso,6.0,1.0,2014,Chinese Grand Prix,4,2014_4
caterham,7.0,0.0,2014,Chinese Grand Prix,4,2014_4
lotus_f1,8.0,0.0,2014,Chinese Grand Prix,4,2014_4
marussia,9.0,0.0,2014,Chinese Grand Prix,4,2014_4
mclaren,10.0,0.0,2014,Chinese Grand Prix,4,2014_4
sauber,11.0,0.0,2014,Chinese Grand Prix,4,2014_4
mercedes,1.0,43.0,2014,Spanish Grand Prix,5,2014_5
red_bull,2.0,27.0,2014,Spanish Grand Prix,5,2014_5
ferrari,3.0,14.0,2014,Spanish Grand Prix,5,2014_5
williams,4.0,10.0,2014,Spanish Grand Prix,5,2014_5
lotus_f1,5.0,4.0,2014,Spanish Grand Prix,5,2014_5
force_india,6.0,3.0,2014,Spanish Grand Prix,5,2014_5
caterham,7.0,0.0,2014,Spanish Grand Prix,5,2014_5
marussia,8.0,0.0,2014,Spanish Grand Prix,5,2014_5
mclaren,9.0,0.0,2014,Spanish Grand Prix,5,2014_5
sauber,10.0,0.0,2014,Spanish Grand Prix,5,2014_5
toro_rosso,11.0,0.0,2014,Spanish Grand Prix,5,2014_5
mercedes,1.0,43.0,2014,Monaco Grand Prix,6,2014_6
red_bull,2.0,15.0,2014,Monaco Grand Prix,6,2014_6
ferrari,3.0,12.0,2014,Monaco Grand Prix,6,2014_6
force_india,4.0,10.0,2014,Monaco Grand Prix,6,2014_6
mclaren,5.0,9.0,2014,Monaco Grand Prix,6,2014_6
williams,6.0,6.0,2014,Monaco Grand Prix,6,2014_6
lotus_f1,7.0,4.0,2014,Monaco Grand Prix,6,2014_6
marussia,8.0,2.0,2014,Monaco Grand Prix,6,2014_6
caterham,9.0,0.0,2014,Monaco Grand Prix,6,2014_6
sauber,10.0,0.0,2014,Monaco Grand Prix,6,2014_6
toro_rosso,11.0,0.0,2014,Monaco Grand Prix,6,2014_6
red_bull,1.0,40.0,2014,Canadian Grand Prix,7,2014_7
mercedes,2.0,18.0,2014,Canadian Grand Prix,7,2014_7
mclaren,3.0,14.0,2014,Canadian Grand Prix,7,2014_7
force_india,4.0,10.0,2014,Canadian Grand Prix,7,2014_7
ferrari,5.0,9.0,2014,Canadian Grand Prix,7,2014_7
williams,6.0,6.0,2014,Canadian Grand Prix,7,2014_7
toro_rosso,7.0,4.0,2014,Canadian Grand Prix,7,2014_7
caterham,8.0,0.0,2014,Canadian Grand Prix,7,2014_7
lotus_f1,9.0,0.0,2014,Canadian Grand Prix,7,2014_7
marussia,10.0,0.0,2014,Canadian Grand Prix,7,2014_7
sauber,11.0,0.0,2014,Canadian Grand Prix,7,2014_7
mercedes,1.0,43.0,2014,Austrian Grand Prix,8,2014_8
williams,2.0,27.0,2014,Austrian Grand Prix,8,2014_8
ferrari,3.0,11.0,2014,Austrian Grand Prix,8,2014_8
force_india,4.0,10.0,2014,Austrian Grand Prix,8,2014_8
mclaren,5.0,6.0,2014,Austrian Grand Prix,8,2014_8
red_bull,6.0,4.0,2014,Austrian Grand Prix,8,2014_8
caterham,7.0,0.0,2014,Austrian Grand Prix,8,2014_8
lotus_f1,8.0,0.0,2014,Austrian Grand Prix,8,2014_8
marussia,9.0,0.0,2014,Austrian Grand Prix,8,2014_8
sauber,10.0,0.0,2014,Austrian Grand Prix,8,2014_8
toro_rosso,11.0,0.0,2014,Austrian Grand Prix,8,2014_8
mercedes,1.0,25.0,2014,British Grand Prix,9,2014_9
red_bull,2.0,25.0,2014,British Grand Prix,9,2014_9
mclaren,3.0,18.0,2014,British Grand Prix,9,2014_9
williams,4.0,18.0,2014,British Grand Prix,9,2014_9
ferrari,5.0,8.0,2014,British Grand Prix,9,2014_9
force_india,6.0,4.0,2014,British Grand Prix,9,2014_9
toro_rosso,7.0,3.0,2014,British Grand Prix,9,2014_9
caterham,8.0,0.0,2014,British Grand Prix,9,2014_9
lotus_f1,9.0,0.0,2014,British Grand Prix,9,2014_9
marussia,10.0,0.0,2014,British Grand Prix,9,2014_9
sauber,11.0,0.0,2014,British Grand Prix,9,2014_9
mercedes,1.0,40.0,2014,German Grand Prix,10,2014_10
red_bull,2.0,20.0,2014,German Grand Prix,10,2014_10
williams,3.0,18.0,2014,German Grand Prix,10,2014_10
ferrari,4.0,10.0,2014,German Grand Prix,10,2014_10
force_india,5.0,7.0,2014,German Grand Prix,10,2014_10
mclaren,6.0,6.0,2014,German Grand Prix,10,2014_10
caterham,7.0,0.0,2014,German Grand Prix,10,2014_10
lotus_f1,8.0,0.0,2014,German Grand Prix,10,2014_10
marussia,9.0,0.0,2014,German Grand Prix,10,2014_10
sauber,10.0,0.0,2014,German Grand Prix,10,2014_10
toro_rosso,11.0,0.0,2014,German Grand Prix,10,2014_10
red_bull,1.0,31.0,2014,Hungarian Grand Prix,11,2014_11
mercedes,2.0,27.0,2014,Hungarian Grand Prix,11,2014_11
ferrari,3.0,26.0,2014,Hungarian Grand Prix,11,2014_11
williams,4.0,14.0,2014,Hungarian Grand Prix,11,2014_11
toro_rosso,5.0,2.0,2014,Hungarian Grand Prix,11,2014_11
mclaren,6.0,1.0,2014,Hungarian Grand Prix,11,2014_11
caterham,7.0,0.0,2014,Hungarian Grand Prix,11,2014_11
force_india,8.0,0.0,2014,Hungarian Grand Prix,11,2014_11
lotus_f1,9.0,0.0,2014,Hungarian Grand Prix,11,2014_11
marussia,10.0,0.0,2014,Hungarian Grand Prix,11,2014_11
sauber,11.0,0.0,2014,Hungarian Grand Prix,11,2014_11
red_bull,1.0,35.0,2014,Belgian Grand Prix,12,2014_12
ferrari,2.0,18.0,2014,Belgian Grand Prix,12,2014_12
mercedes,3.0,18.0,2014,Belgian Grand Prix,12,2014_12
williams,4.0,15.0,2014,Belgian Grand Prix,12,2014_12
mclaren,5.0,8.0,2014,Belgian Grand Prix,12,2014_12
force_india,6.0,5.0,2014,Belgian Grand Prix,12,2014_12
toro_rosso,7.0,2.0,2014,Belgian Grand Prix,12,2014_12
caterham,8.0,0.0,2014,Belgian Grand Prix,12,2014_12
lotus_f1,9.0,0.0,2014,Belgian Grand Prix,12,2014_12
marussia,10.0,0.0,2014,Belgian Grand Prix,12,2014_12
sauber,11.0,0.0,2014,Belgian Grand Prix,12,2014_12
mercedes,1.0,43.0,2014,Italian Grand Prix,13,2014_13
williams,2.0,27.0,2014,Italian Grand Prix,13,2014_13
red_bull,3.0,18.0,2014,Italian Grand Prix,13,2014_13
force_india,4.0,6.0,2014,Italian Grand Prix,13,2014_13
mclaren,5.0,5.0,2014,Italian Grand Prix,13,2014_13
ferrari,6.0,2.0,2014,Italian Grand Prix,13,2014_13
caterham,7.0,0.0,2014,Italian Grand Prix,13,2014_13
lotus_f1,8.0,0.0,2014,Italian Grand Prix,13,2014_13
marussia,9.0,0.0,2014,Italian Grand Prix,13,2014_13
sauber,10.0,0.0,2014,Italian Grand Prix,13,2014_13
toro_rosso,11.0,0.0,2014,Italian Grand Prix,13,2014_13
red_bull,1.0,33.0,2014,Singapore Grand Prix,14,2014_14
mercedes,2.0,25.0,2014,Singapore Grand Prix,14,2014_14
ferrari,3.0,16.0,2014,Singapore Grand Prix,14,2014_14
williams,4.0,10.0,2014,Singapore Grand Prix,14,2014_14
force_india,5.0,8.0,2014,Singapore Grand Prix,14,2014_14
toro_rosso,6.0,8.0,2014,Singapore Grand Prix,14,2014_14
mclaren,7.0,1.0,2014,Singapore Grand Prix,14,2014_14
caterham,8.0,0.0,2014,Singapore Grand Prix,14,2014_14
lotus_f1,9.0,0.0,2014,Singapore Grand Prix,14,2014_14
marussia,10.0,0.0,2014,Singapore Grand Prix,14,2014_14
sauber,11.0,0.0,2014,Singapore Grand Prix,14,2014_14
mercedes,1.0,43.0,2014,Japanese Grand Prix,15,2014_15
red_bull,2.0,27.0,2014,Japanese Grand Prix,15,2014_15
williams,3.0,14.0,2014,Japanese Grand Prix,15,2014_15
mclaren,4.0,10.0,2014,Japanese Grand Prix,15,2014_15
force_india,5.0,5.0,2014,Japanese Grand Prix,15,2014_15
toro_rosso,6.0,2.0,2014,Japanese Grand Prix,15,2014_15
caterham,7.0,0.0,2014,Japanese Grand Prix,15,2014_15
ferrari,8.0,0.0,2014,Japanese Grand Prix,15,2014_15
lotus_f1,9.0,0.0,2014,Japanese Grand Prix,15,2014_15
marussia,10.0,0.0,2014,Japanese Grand Prix,15,2014_15
sauber,11.0,0.0,2014,Japanese Grand Prix,15,2014_15
mercedes,1.0,43.0,2014,Russian Grand Prix,16,2014_16
mclaren,2.0,22.0,2014,Russian Grand Prix,16,2014_16
williams,3.0,15.0,2014,Russian Grand Prix,16,2014_16
ferrari,4.0,10.0,2014,Russian Grand Prix,16,2014_16
red_bull,5.0,10.0,2014,Russian Grand Prix,16,2014_16
force_india,6.0,1.0,2014,Russian Grand Prix,16,2014_16
caterham,7.0,0.0,2014,Russian Grand Prix,16,2014_16
lotus_f1,8.0,0.0,2014,Russian Grand Prix,16,2014_16
marussia,9.0,0.0,2014,Russian Grand Prix,16,2014_16
sauber,10.0,0.0,2014,Russian Grand Prix,16,2014_16
toro_rosso,11.0,0.0,2014,Russian Grand Prix,16,2014_16
mercedes,1.0,43.0,2014,United States Grand Prix,17,2014_17
williams,2.0,22.0,2014,United States Grand Prix,17,2014_17
red_bull,3.0,21.0,2014,United States Grand Prix,17,2014_17
ferrari,4.0,8.0,2014,United States Grand Prix,17,2014_17
mclaren,5.0,4.0,2014,United States Grand Prix,17,2014_17
lotus_f1,6.0,2.0,2014,United States Grand Prix,17,2014_17
toro_rosso,7.0,1.0,2014,United States Grand Prix,17,2014_17
force_india,8.0,0.0,2014,United States Grand Prix,17,2014_17
sauber,9.0,0.0,2014,United States Grand Prix,17,2014_17
mercedes,1.0,43.0,2014,Brazilian Grand Prix,18,2014_18
williams,2.0,16.0,2014,Brazilian Grand Prix,18,2014_18
ferrari,3.0,14.0,2014,Brazilian Grand Prix,18,2014_18
mclaren,4.0,14.0,2014,Brazilian Grand Prix,18,2014_18
red_bull,5.0,10.0,2014,Brazilian Grand Prix,18,2014_18
force_india,6.0,4.0,2014,Brazilian Grand Prix,18,2014_18
lotus_f1,7.0,0.0,2014,Brazilian Grand Prix,18,2014_18
sauber,8.0,0.0,2014,Brazilian Grand Prix,18,2014_18
toro_rosso,9.0,0.0,2014,Brazilian Grand Prix,18,2014_18
williams,1.0,66.0,2014,Abu Dhabi Grand Prix,19,2014_19
mercedes,2.0,50.0,2014,Abu Dhabi Grand Prix,19,2014_19
red_bull,3.0,32.0,2014,Abu Dhabi Grand Prix,19,2014_19
force_india,4.0,28.0,2014,Abu Dhabi Grand Prix,19,2014_19
mclaren,5.0,20.0,2014,Abu Dhabi Grand Prix,19,2014_19
ferrari,6.0,6.0,2014,Abu Dhabi Grand Prix,19,2014_19
caterham,7.0,0.0,2014,Abu Dhabi Grand Prix,19,2014_19
lotus_f1,8.0,0.0,2014,Abu Dhabi Grand Prix,19,2014_19
sauber,9.0,0.0,2014,Abu Dhabi Grand Prix,19,2014_19
toro_rosso,10.0,0.0,2014,Abu Dhabi Grand Prix,19,2014_19
mercedes,1.0,43.0,2015,Australian Grand Prix,1,2015_1
ferrari,2.0,15.0,2015,Australian Grand Prix,1,2015_1
sauber,3.0,14.0,2015,Australian Grand Prix,1,2015_1
williams,4.0,12.0,2015,Australian Grand Prix,1,2015_1
red_bull,5.0,8.0,2015,Australian Grand Prix,1,2015_1
force_india,6.0,7.0,2015,Australian Grand Prix,1,2015_1
toro_rosso,7.0,2.0,2015,Australian Grand Prix,1,2015_1
lotus_f1,8.0,0.0,2015,Australian Grand Prix,1,2015_1
mclaren,9.0,0.0,2015,Australian Grand Prix,1,2015_1
ferrari,1.0,37.0,2015,Malaysian Grand Prix,2,2015_2
mercedes,2.0,33.0,2015,Malaysian Grand Prix,2,2015_2
williams,3.0,18.0,2015,Malaysian Grand Prix,2,2015_2
toro_rosso,4.0,10.0,2015,Malaysian Grand Prix,2,2015_2
red_bull,5.0,3.0,2015,Malaysian Grand Prix,2,2015_2
force_india,6.0,0.0,2015,Malaysian Grand Prix,2,2015_2
lotus_f1,7.0,0.0,2015,Malaysian Grand Prix,2,2015_2
manor,8.0,0.0,2015,Malaysian Grand Prix,2,2015_2
mclaren,9.0,0.0,2015,Malaysian Grand Prix,2,2015_2
sauber,10.0,0.0,2015,Malaysian Grand Prix,2,2015_2
mercedes,1.0,43.0,2015,Chinese Grand Prix,3,2015_3
ferrari,2.0,27.0,2015,Chinese Grand Prix,3,2015_3
williams,3.0,18.0,2015,Chinese Grand Prix,3,2015_3
lotus_f1,4.0,6.0,2015,Chinese Grand Prix,3,2015_3
sauber,5.0,5.0,2015,Chinese Grand Prix,3,2015_3
red_bull,6.0,2.0,2015,Chinese Grand Prix,3,2015_3
force_india,7.0,0.0,2015,Chinese Grand Prix,3,2015_3
manor,8.0,0.0,2015,Chinese Grand Prix,3,2015_3
mclaren,9.0,0.0,2015,Chinese Grand Prix,3,2015_3
toro_rosso,10.0,0.0,2015,Chinese Grand Prix,3,2015_3
mercedes,1.0,40.0,2015,Bahrain Grand Prix,4,2015_4
ferrari,2.0,28.0,2015,Bahrain Grand Prix,4,2015_4
williams,3.0,13.0,2015,Bahrain Grand Prix,4,2015_4
red_bull,4.0,10.0,2015,Bahrain Grand Prix,4,2015_4
lotus_f1,5.0,6.0,2015,Bahrain Grand Prix,4,2015_4
force_india,6.0,4.0,2015,Bahrain Grand Prix,4,2015_4
manor,7.0,0.0,2015,Bahrain Grand Prix,4,2015_4
mclaren,8.0,0.0,2015,Bahrain Grand Prix,4,2015_4
sauber,9.0,0.0,2015,Bahrain Grand Prix,4,2015_4
toro_rosso,10.0,0.0,2015,Bahrain Grand Prix,4,2015_4
mercedes,1.0,43.0,2015,Spanish Grand Prix,5,2015_5
ferrari,2.0,25.0,2015,Spanish Grand Prix,5,2015_5
williams,3.0,20.0,2015,Spanish Grand Prix,5,2015_5
red_bull,4.0,7.0,2015,Spanish Grand Prix,5,2015_5
lotus_f1,5.0,4.0,2015,Spanish Grand Prix,5,2015_5
toro_rosso,6.0,2.0,2015,Spanish Grand Prix,5,2015_5
force_india,7.0,0.0,2015,Spanish Grand Prix,5,2015_5
manor,8.0,0.0,2015,Spanish Grand Prix,5,2015_5
mclaren,9.0,0.0,2015,Spanish Grand Prix,5,2015_5
sauber,10.0,0.0,2015,Spanish Grand Prix,5,2015_5
mercedes,1.0,40.0,2015,Monaco Grand Prix,6,2015_6
ferrari,2.0,26.0,2015,Monaco Grand Prix,6,2015_6
red_bull,3.0,22.0,2015,Monaco Grand Prix,6,2015_6
force_india,4.0,6.0,2015,Monaco Grand Prix,6,2015_6
mclaren,5.0,4.0,2015,Monaco Grand Prix,6,2015_6
sauber,6.0,2.0,2015,Monaco Grand Prix,6,2015_6
toro_rosso,7.0,1.0,2015,Monaco Grand Prix,6,2015_6
lotus_f1,8.0,0.0,2015,Monaco Grand Prix,6,2015_6
manor,9.0,0.0,2015,Monaco Grand Prix,6,2015_6
williams,10.0,0.0,2015,Monaco Grand Prix,6,2015_6
mercedes,1.0,43.0,2015,Canadian Grand Prix,7,2015_7
williams,2.0,23.0,2015,Canadian Grand Prix,7,2015_7
ferrari,3.0,22.0,2015,Canadian Grand Prix,7,2015_7
lotus_f1,4.0,7.0,2015,Canadian Grand Prix,7,2015_7
force_india,5.0,4.0,2015,Canadian Grand Prix,7,2015_7
red_bull,6.0,2.0,2015,Canadian Grand Prix,7,2015_7
manor,7.0,0.0,2015,Canadian Grand Prix,7,2015_7
mclaren,8.0,0.0,2015,Canadian Grand Prix,7,2015_7
sauber,9.0,0.0,2015,Canadian Grand Prix,7,2015_7
toro_rosso,10.0,0.0,2015,Canadian Grand Prix,7,2015_7
mercedes,1.0,43.0,2015,Austrian Grand Prix,8,2015_8
williams,2.0,25.0,2015,Austrian Grand Prix,8,2015_8
ferrari,3.0,12.0,2015,Austrian Grand Prix,8,2015_8
force_india,4.0,10.0,2015,Austrian Grand Prix,8,2015_8
lotus_f1,5.0,6.0,2015,Austrian Grand Prix,8,2015_8
toro_rosso,6.0,4.0,2015,Austrian Grand Prix,8,2015_8
red_bull,7.0,1.0,2015,Austrian Grand Prix,8,2015_8
manor,8.0,0.0,2015,Austrian Grand Prix,8,2015_8
mclaren,9.0,0.0,2015,Austrian Grand Prix,8,2015_8
sauber,10.0,0.0,2015,Austrian Grand Prix,8,2015_8
mercedes,1.0,43.0,2015,British Grand Prix,9,2015_9
williams,2.0,22.0,2015,British Grand Prix,9,2015_9
ferrari,3.0,19.0,2015,British Grand Prix,9,2015_9
force_india,4.0,8.0,2015,British Grand Prix,9,2015_9
red_bull,5.0,8.0,2015,British Grand Prix,9,2015_9
mclaren,6.0,1.0,2015,British Grand Prix,9,2015_9
lotus_f1,7.0,0.0,2015,British Grand Prix,9,2015_9
manor,8.0,0.0,2015,British Grand Prix,9,2015_9
sauber,9.0,0.0,2015,British Grand Prix,9,2015_9
toro_rosso,10.0,0.0,2015,British Grand Prix,9,2015_9
red_bull,1.0,33.0,2015,Hungarian Grand Prix,10,2015_10
ferrari,2.0,25.0,2015,Hungarian Grand Prix,10,2015_10
mclaren,3.0,12.0,2015,Hungarian Grand Prix,10,2015_10
mercedes,4.0,12.0,2015,Hungarian Grand Prix,10,2015_10
toro_rosso,5.0,12.0,2015,Hungarian Grand Prix,10,2015_10
lotus_f1,6.0,6.0,2015,Hungarian Grand Prix,10,2015_10
sauber,7.0,1.0,2015,Hungarian Grand Prix,10,2015_10
force_india,8.0,0.0,2015,Hungarian Grand Prix,10,2015_10
manor,9.0,0.0,2015,Hungarian Grand Prix,10,2015_10
williams,10.0,0.0,2015,Hungarian Grand Prix,10,2015_10
mercedes,1.0,43.0,2015,Belgian Grand Prix,11,2015_11
lotus_f1,2.0,15.0,2015,Belgian Grand Prix,11,2015_11
red_bull,3.0,12.0,2015,Belgian Grand Prix,11,2015_11
force_india,4.0,10.0,2015,Belgian Grand Prix,11,2015_11
williams,5.0,10.0,2015,Belgian Grand Prix,11,2015_11
ferrari,6.0,6.0,2015,Belgian Grand Prix,11,2015_11
toro_rosso,7.0,4.0,2015,Belgian Grand Prix,11,2015_11
sauber,8.0,1.0,2015,Belgian Grand Prix,11,2015_11
manor,9.0,0.0,2015,Belgian Grand Prix,11,2015_11
mclaren,10.0,0.0,2015,Belgian Grand Prix,11,2015_11
ferrari,1.0,28.0,2015,Italian Grand Prix,12,2015_12
williams,2.0,27.0,2015,Italian Grand Prix,12,2015_12
mercedes,3.0,25.0,2015,Italian Grand Prix,12,2015_12
force_india,4.0,14.0,2015,Italian Grand Prix,12,2015_12
red_bull,5.0,5.0,2015,Italian Grand Prix,12,2015_12
sauber,6.0,2.0,2015,Italian Grand Prix,12,2015_12
lotus_f1,7.0,0.0,2015,Italian Grand Prix,12,2015_12
manor,8.0,0.0,2015,Italian Grand Prix,12,2015_12
mclaren,9.0,0.0,2015,Italian Grand Prix,12,2015_12
toro_rosso,10.0,0.0,2015,Italian Grand Prix,12,2015_12
ferrari,1.0,40.0,2015,Singapore Grand Prix,13,2015_13
red_bull,2.0,26.0,2015,Singapore Grand Prix,13,2015_13
mercedes,3.0,12.0,2015,Singapore Grand Prix,13,2015_13
williams,4.0,10.0,2015,Singapore Grand Prix,13,2015_13
force_india,5.0,6.0,2015,Singapore Grand Prix,13,2015_13
toro_rosso,6.0,6.0,2015,Singapore Grand Prix,13,2015_13
sauber,7.0,1.0,2015,Singapore Grand Prix,13,2015_13
lotus_f1,8.0,0.0,2015,Singapore Grand Prix,13,2015_13
manor,9.0,0.0,2015,Singapore Grand Prix,13,2015_13
mclaren,10.0,0.0,2015,Singapore Grand Prix,13,2015_13
mercedes,1.0,43.0,2015,Japanese Grand Prix,14,2015_14
ferrari,2.0,27.0,2015,Japanese Grand Prix,14,2015_14
lotus_f1,3.0,10.0,2015,Japanese Grand Prix,14,2015_14
williams,4.0,10.0,2015,Japanese Grand Prix,14,2015_14
force_india,5.0,8.0,2015,Japanese Grand Prix,14,2015_14
toro_rosso,6.0,3.0,2015,Japanese Grand Prix,14,2015_14
manor,7.0,0.0,2015,Japanese Grand Prix,14,2015_14
mclaren,8.0,0.0,2015,Japanese Grand Prix,14,2015_14
red_bull,9.0,0.0,2015,Japanese Grand Prix,14,2015_14
sauber,10.0,0.0,2015,Japanese Grand Prix,14,2015_14
mercedes,1.0,25.0,2015,Russian Grand Prix,15,2015_15
